order_id,customer_id,order_date,total_amount
7788,727,14/2/2022,5092.18
7789,730,12/4/2022,4976.3
7790,643,31/1/2021,1796.4
7791,997,20/4/2021,1690.66
7792,637,9/7/2022,8736.69
7793,855,3/6/2022,2720.97
7794,51,20/5/2021,3830.82
7795,226,24/3/2021,6635.66
7796,175,14/6/2021,13569.13
7797,853,14/7/2021,4253.4
7798,513,8/9/2022,2562.74
7799,732,18/8/2022,12339.54
7800,650,7/12/2022,6072.72
7801,631,16/2/2021,6538.65
7802,126,9/10/2022,2678.84
7803,87,29/10/2021,1491.38
7804,519,15/5/2021,7927.14
7805,938,26/8/2022,4360.46
7806,517,26/6/2021,1648.98
7807,268,31/7/2021,5930.91
7808,223,19/5/2022,4366.57
7809,604,9/7/2021,4673.54
7810,502,24/5/2022,9993.86
7811,428,14/11/2022,1690.78
7812,423,26/3/2022,1767.02
7813,51,7/9/2022,8152.72
7814,15,1/4/2022,8229.23
7815,826,9/4/2021,6314.26
7816,264,18/5/2022,9104.97
7817,467,14/4/2021,3297.96
7818,895,8/5/2022,2281.6
7819,987,27/12/2021,3665.84
7820,556,23/5/2021,9090.42
7821,40,20/12/2022,6129.16
7822,757,16/8/2021,2930.35
7823,225,7/2/2022,4037.47
7824,953,7/1/2022,302.76
7825,739,16/12/2021,5490.48
7826,114,21/8/2021,2562.74
7827,901,3/8/2022,3000.24
7828,859,13/1/2022,7048.46
7829,686,3/1/2022,3381.32
7830,66,20/5/2022,4578.16
7831,109,10/9/2021,2866.77
7832,59,20/1/2021,2745.24
7833,168,3/2/2021,10122.48
7834,32,19/9/2022,5490.48
7835,766,31/10/2022,8781.39
7836,534,29/4/2022,5314.7
7837,87,18/11/2022,3381.32
7838,132,24/6/2022,9703.75
7839,429,12/9/2021,9251.62
7840,667,2/7/2021,5342.14
7841,334,26/1/2022,2262.82
7842,359,1/8/2021,2546.09
7843,448,7/3/2022,1191.68
7844,170,19/1/2021,11452.42
7845,317,23/8/2022,7619.44
7846,161,5/2/2022,7738.24
7847,977,20/6/2022,8312.5
7848,925,2/11/2022,1491.38
7849,987,6/2/2021,3775.74
7850,686,1/4/2022,2383.36
7851,208,27/12/2022,4130.91
7852,37,25/4/2021,5886.81
7853,348,1/3/2022,4525.64
7854,931,21/5/2021,2262.82
7855,725,18/2/2021,1191.68
7856,116,27/4/2022,3665.84
7857,342,18/2/2021,4153.64
7858,188,4/12/2021,1284.73
7859,773,16/4/2022,4497.83
7860,212,11/3/2021,8946.44
7861,310,14/6/2022,2569.46
7862,758,17/3/2021,7515.56
7863,384,9/10/2022,2569.46
7864,328,23/3/2021,7719.96
7865,864,1/9/2022,3381.32
7866,741,17/8/2021,4409.14
7867,683,12/7/2021,2720.97
7868,140,10/9/2022,2933.81
7869,586,9/11/2022,6121.08
7870,475,14/5/2021,6178.35
7871,489,30/1/2021,7081.43
7872,446,28/11/2021,3893.39
7873,602,6/6/2021,8382.33
7874,600,23/9/2021,3157.13
7875,794,28/4/2021,5955.61
7876,61,26/1/2021,8502.48
7877,985,26/9/2022,3381.32
7878,846,21/2/2022,10214.92
7879,870,8/9/2022,2262.82
7880,447,29/4/2021,10073.11
7881,394,29/9/2022,9121.32
7882,251,8/7/2021,604.72
7883,486,1/2/2021,5441.94
7884,727,13/6/2022,9496.46
7885,8,19/11/2021,9008.97
7886,851,29/11/2022,8883.72
7887,37,6/9/2021,11406.44
7888,249,21/5/2022,4497.79
7889,505,3/6/2021,1690.78
7890,4,5/10/2021,5860.7
7891,995,17/10/2022,7039.3
7892,307,17/2/2022,9967.58
7893,258,6/5/2022,6198.7
7894,903,12/6/2021,8589.54
7895,98,6/11/2021,2982.76
7896,766,23/10/2021,302.76
7897,259,24/11/2021,6273.89
7898,518,13/3/2021,1281.37
7899,360,30/5/2022,2076.82
7900,896,24/3/2021,6127.52
7901,45,9/11/2021,8871.31
7902,22,17/2/2022,3203.69
7903,26,6/7/2021,1677.34
7904,402,13/2/2021,1209.44
7905,553,13/5/2022,5391.85
7906,478,23/4/2022,1832.92
7907,437,26/9/2021,6300.51
7908,10,9/8/2022,3767.6
7909,939,2/12/2022,4525.64
7910,358,30/11/2022,11411.19
7911,261,30/10/2021,2268.62
7912,115,11/5/2022,6786.89
7913,157,1/3/2021,2281.6
7914,306,8/5/2022,5478.19
7915,849,20/2/2021,2546.09
7916,162,7/9/2022,883.51
7917,15,21/5/2021,4754.65
7918,749,28/4/2021,5750.02
7919,548,17/2/2022,5115.68
7920,988,13/7/2022,2790.5
7921,463,7/12/2021,7628.94
7922,457,26/7/2022,4577.9
7923,505,8/6/2022,1663.9
7924,553,14/8/2022,3150.23
7925,203,10/4/2022,4072.4
7926,363,26/8/2021,3293.55
7927,178,4/1/2022,6121.08
7928,722,16/2/2022,2262.82
7929,125,21/11/2022,7115.77
7930,689,2/10/2022,2012.18
7931,913,30/6/2022,4590.76
7932,836,19/7/2022,7661.64
7933,230,30/5/2021,5249.97
7934,88,3/12/2022,5501.26
7935,494,10/3/2022,7421
7936,575,27/8/2021,3947.25
7937,295,1/10/2022,1284.73
7938,532,30/8/2022,2281.6
7939,779,11/4/2022,5812.96
7940,873,11/5/2022,642.8
7941,941,30/1/2021,7611.07
7942,201,11/4/2021,8197.9
7943,866,4/3/2021,2569.46
7944,955,26/10/2022,4744.62
7945,468,12/12/2021,3588.28
7946,630,31/10/2022,1715.46
7947,40,6/11/2021,8418.22
7948,201,14/10/2022,1209.44
7949,301,18/2/2022,2982.76
7950,958,2/12/2021,7699.82
7951,662,10/2/2021,5538.64
7952,569,12/2/2022,4153.64
7953,768,14/11/2022,2720.97
7954,268,9/2/2022,2982.76
7955,934,15/4/2022,9400.25
7956,920,15/6/2022,9039.43
7957,463,2/1/2021,3381.32
7958,221,24/5/2022,5532.02
7959,571,30/3/2021,3761.85
7960,131,16/3/2022,2180.23
7961,556,13/2/2021,4432.67
7962,868,4/5/2022,5514.73
7963,119,31/5/2022,7618.93
7964,513,23/9/2021,8004.68
7965,633,24/1/2022,2262.82
7966,636,29/12/2021,12512.06
7967,914,30/1/2021,2562.74
7968,553,20/12/2021,6909.12
7969,568,1/9/2021,3813.86
7970,385,20/8/2022,11569.61
7971,478,2/9/2021,3665.84
7972,212,14/5/2021,10765.69
7973,747,26/12/2022,2958.7
7974,529,5/10/2022,3157.13
7975,663,26/11/2022,4327.82
7976,761,28/10/2021,3457.68
7977,807,8/12/2022,1958.55
7978,383,18/7/2022,6587.24
7979,291,19/1/2022,6726.38
7980,532,6/5/2022,5703.22
7981,238,26/5/2021,5095.48
7982,989,26/10/2022,5555.35
7983,387,28/11/2022,6966.47
7984,313,17/9/2021,1281.37
7985,793,22/5/2021,10662.08
7986,645,4/7/2022,6292.66
7987,154,21/2/2021,1140.8
7988,813,12/3/2022,7039.3
7989,23,23/10/2022,883.51
7990,364,11/7/2022,6753.23
7991,719,15/3/2022,3446.25
7992,774,14/11/2021,5641.87
7993,925,1/11/2022,3848.8
7994,316,9/7/2022,7891.6
7995,159,30/11/2022,604.72
7996,558,1/4/2022,7682.77
7997,41,1/2/2022,4525.64
7998,822,5/3/2021,6442.65
7999,479,1/9/2021,7551.48
8000,661,31/12/2021,2262.82
8001,571,26/6/2022,8551.02
8002,512,22/3/2022,12184.06
8003,510,26/2/2021,4542.85
8004,185,19/4/2021,6121.08
8005,806,26/10/2021,6364.08
8006,453,6/4/2021,8655.15
8007,556,10/1/2022,6211.93
8008,319,6/4/2021,5490.48
8009,617,12/4/2022,6213.4
8010,678,25/11/2022,4847.91
8011,903,19/8/2021,5947.44
8012,810,26/3/2022,4807.34
8013,952,21/1/2022,4961.86
8014,367,2/1/2022,8763.58
8015,29,16/3/2021,9368.52
8016,898,23/3/2022,4525.64
8017,578,13/6/2021,7502.4
8018,235,1/7/2022,3930.41
8019,266,26/6/2021,11671.94
8020,670,7/12/2021,5263.56
8021,912,11/11/2022,831.95
8022,310,21/5/2021,3786.76
8023,402,17/8/2022,1209.44
8024,902,13/3/2021,2076.82
8025,169,3/9/2022,5920.66
8026,801,23/4/2022,4213.27
8027,543,19/12/2022,1690.66
8028,795,4/6/2021,4475.04
8029,628,1/7/2021,10853.56
8030,193,16/11/2021,6638.07
8031,347,1/8/2021,7920.33
8032,303,1/9/2022,6987.48
8033,366,2/11/2021,9782.15
8034,327,4/3/2021,5290.43
8035,557,16/2/2022,3099.35
8036,653,23/8/2021,5314.57
8037,173,14/1/2022,2683.06
8038,605,19/5/2021,3590.63
8039,532,17/11/2022,1832.92
8040,201,20/9/2021,2745.24
8041,141,8/4/2021,3917.1
8042,884,8/2/2021,1281.37
8043,180,29/8/2021,2569.46
8044,353,17/5/2021,1690.66
8045,151,16/1/2021,604.72
8046,765,13/1/2022,4525.64
8047,27,14/4/2022,6411.08
8048,984,2/8/2021,6225.65
8049,659,27/10/2021,10244.64
8050,67,18/10/2022,3297.96
8051,440,31/3/2021,8391.08
8052,682,14/12/2021,8595.86
8053,334,5/5/2021,10562.94
8054,320,11/10/2022,4360.46
8055,221,1/11/2021,9017.33
8056,595,7/6/2022,5198.52
8057,605,10/1/2022,2988.88
8058,134,12/8/2021,8877
8059,185,2/9/2021,4209.99
8060,319,15/3/2022,13237.46
8061,515,26/12/2021,5178.52
8062,800,14/10/2022,4153.64
8063,920,18/1/2021,13892.1
8064,8,14/1/2021,5233.56
8065,375,6/9/2022,7332.61
8066,678,11/12/2022,2683.06
8067,434,30/7/2022,4734.3
8068,858,10/6/2021,845.39
8069,629,11/11/2022,5944.06
8070,352,19/7/2021,605.52
8071,228,15/11/2021,2745.24
8072,500,4/6/2022,3989.08
8073,978,25/7/2021,3953.48
8074,196,4/5/2021,7997.8
8075,105,19/2/2022,845.39
8076,826,21/4/2021,2678.84
8077,730,29/10/2022,6642.3
8078,491,20/9/2021,2262.82
8079,224,20/1/2021,6000.48
8080,172,1/10/2022,3060.54
8081,965,30/9/2022,10932.42
8082,151,1/6/2022,831.95
8083,830,9/4/2022,8217.18
8084,972,12/11/2021,7373.78
8085,154,4/4/2022,5064.98
8086,455,31/5/2022,7201.34
8087,959,5/12/2021,2562.74
8088,49,29/7/2021,2982.76
8089,269,1/9/2021,8113.12
8090,744,17/11/2022,7893.58
8091,515,4/11/2021,7060.61
8092,403,26/3/2021,3378.04
8093,519,31/10/2022,3917.1
8094,650,29/7/2021,1248.32
8095,469,22/6/2022,6741.16
8096,166,28/4/2021,6991.53
8097,940,5/12/2022,7316.23
8098,525,22/6/2021,9763.17
8099,740,22/10/2022,2383.36
8100,616,27/11/2021,7954
8101,370,16/6/2022,2509.29
8102,212,8/11/2022,4375.52
8103,580,5/8/2021,4153.64
8104,489,12/9/2022,8498.04
8105,85,11/10/2021,1209.44
8106,413,2/5/2022,5438.73
8107,205,21/9/2022,5607.76
8108,546,22/1/2022,907.48
8109,180,4/2/2021,4530.67
8110,378,16/1/2022,9461.8
8111,373,4/6/2022,3381.32
8112,294,1/4/2021,2383.36
8113,360,24/9/2022,5357.68
8114,506,28/5/2021,883.51
8115,11,3/6/2021,8473.5
8116,796,20/5/2022,4252.22
8117,109,12/1/2021,5441.94
8118,980,27/11/2022,321.4
8119,906,12/3/2022,4165.4
8120,199,13/7/2021,11782.68
8121,348,28/5/2021,6442.48
8122,792,6/8/2021,2924.4
8123,463,18/2/2022,5441.94
8124,33,14/2/2022,6150.96
8125,49,25/11/2021,6314.26
8126,804,16/6/2021,5793.63
8127,892,9/8/2022,1648.98
8128,558,1/3/2021,5654.01
8129,768,13/12/2022,5363.08
8130,100,13/9/2022,9883.73
8131,780,28/11/2021,3258.4
8132,387,11/11/2021,6199.5
8133,901,14/5/2021,3371.91
8134,916,14/4/2022,7517.59
8135,383,24/1/2022,845.39
8136,634,5/9/2022,8418.22
8137,754,7/7/2021,6679.28
8138,922,31/1/2021,4153.64
8139,205,25/1/2022,3297.96
8140,162,7/3/2022,2262.82
8141,227,9/10/2021,2261.25
8142,751,27/6/2021,4790.75
8143,776,5/2/2022,4095.74
8144,701,26/3/2021,9084.9
8145,634,11/12/2022,642.8
8146,532,27/4/2021,4549.87
8147,687,8/10/2022,7284.86
8148,849,27/1/2021,6631.28
8149,197,14/10/2021,9407.58
8150,12,5/6/2021,13280.73
8151,783,23/11/2022,2745.24
8152,838,27/9/2021,3552.92
8153,202,31/8/2022,7216.12
8154,686,27/4/2022,883.51
8155,713,3/10/2021,12053.64
8156,520,25/8/2021,3472.26
8157,526,1/12/2021,9572.66
8158,544,18/8/2021,5253.33
8159,704,11/3/2021,3917.1
8160,448,18/8/2022,6024.36
8161,461,3/12/2021,7903.77
8162,828,24/5/2021,4348.81
8163,359,4/7/2021,11161.3
8164,326,14/1/2022,9654.02
8165,267,22/4/2022,7298.42
8166,50,19/9/2021,9303.18
8167,996,7/1/2022,7573.11
8168,207,5/4/2022,2574.17
8169,776,18/8/2022,2546.09
8170,46,24/1/2022,4941.31
8171,977,13/2/2021,6381.56
8172,114,24/12/2022,10366.8
8173,103,15/5/2022,3725.57
8174,349,13/9/2022,8249.31
8175,367,5/1/2022,10534.12
8176,602,12/12/2022,1491.38
8177,724,19/6/2022,1284.73
8178,4,21/11/2022,4960.44
8179,782,7/1/2021,2678.84
8180,520,14/8/2022,4213.27
8181,262,24/8/2021,7370.4
8182,576,18/9/2022,2180.23
8183,262,2/2/2021,5287.25
8184,69,14/10/2022,3737.77
8185,370,5/1/2021,6323.66
8186,37,5/2/2021,4789.34
8187,615,24/12/2021,5623.28
8188,675,18/3/2021,2291.78
8189,878,6/3/2022,302.76
8190,6,13/11/2022,3995.62
8191,903,28/2/2021,4754.52
8192,798,28/6/2021,2612.41
8193,161,4/5/2021,6120.99
8194,329,14/2/2021,7741.04
8195,74,16/10/2022,5366.12
8196,52,15/3/2021,604.72
8197,645,26/7/2022,2261.25
8198,746,3/6/2021,9359.04
8199,31,14/10/2022,6919.78
8200,226,29/11/2022,13193.67
8201,477,7/4/2022,7613.09
8202,357,10/12/2021,5501.26
8203,495,25/11/2022,3157.13
8204,11,6/9/2022,3060.54
8205,722,7/10/2021,3182.04
8206,93,16/5/2022,7181.14
8207,641,11/7/2022,4360.46
8208,87,8/1/2022,2720.97
8209,891,31/10/2022,6226.39
8210,309,30/5/2021,3255.11
8211,632,5/7/2021,7139.02
8212,874,8/8/2021,2126.76
8213,550,21/4/2021,9755.31
8214,313,20/5/2022,2476.41
8215,412,1/9/2022,4525.64
8216,457,17/6/2022,5294.44
8217,377,12/7/2022,4990.05
8218,375,14/3/2022,831.95
8219,160,25/3/2021,12216.86
8220,346,18/3/2022,1284.73
8221,722,26/8/2021,1209.44
8222,110,5/4/2022,3297.96
8223,600,26/2/2021,2281.6
8224,729,1/5/2022,8671.75
8225,706,20/2/2021,4435.9
8226,520,27/3/2022,5837.96
8227,256,20/9/2021,9374.8
8228,62,21/10/2021,3060.54
8229,955,5/7/2021,8005.21
8230,670,9/6/2021,3321.64
8231,948,23/2/2022,3581.98
8232,823,11/11/2021,2803.94
8233,219,14/9/2021,3600.72
8234,597,6/3/2022,7562.58
8235,414,2/11/2022,9308.46
8236,481,29/9/2022,845.39
8237,875,28/1/2021,4032.34
8238,869,4/8/2022,2562.74
8239,876,8/7/2021,9617.82
8240,493,12/9/2022,7115.81
8241,161,27/5/2021,845.39
8242,448,15/4/2022,10181.67
8243,169,21/5/2022,2598.97
8244,322,11/10/2021,1513.08
8245,89,9/2/2021,3513.34
8246,744,20/1/2022,7081.43
8247,524,24/6/2022,4253.52
8248,144,10/3/2021,4360.46
8249,11,12/11/2021,4247.95
8250,6,18/6/2021,5431.75
8251,673,12/8/2022,4525.64
8252,33,19/3/2022,4808.91
8253,726,24/5/2022,2296.18
8254,414,12/7/2021,2180.23
8255,547,10/2/2021,604.72
8256,121,22/5/2022,11419.14
8257,17,4/6/2021,4219.86
8258,896,8/11/2022,2720.97
8259,794,8/5/2021,2262.82
8260,291,15/6/2021,4481.16
8261,485,25/5/2021,13315.78
8262,130,17/9/2022,5126.01
8263,255,9/4/2022,8599.66
8264,183,21/10/2022,1690.66
8265,393,21/5/2021,10467.9
8266,218,12/6/2021,3434.95
8267,593,12/11/2022,845.39
8268,732,18/1/2021,6121.08
8269,83,8/10/2021,9833.22
8270,456,3/12/2022,6726.67
8271,711,3/10/2022,2490.81
8272,365,15/3/2021,8758.24
8273,184,11/3/2022,5490.48
8274,896,19/7/2021,4114.52
8275,98,27/8/2022,6498.48
8276,811,8/7/2022,5554.71
8277,594,27/10/2021,9442.11
8278,476,16/2/2022,1209.44
8279,456,9/11/2021,2720.97
8280,635,15/2/2021,1209.44
8281,13,5/6/2022,7612.46
8282,766,30/9/2021,9407.58
8283,725,15/9/2021,5424.08
8284,657,28/9/2022,9860.24
8285,897,14/11/2022,4553.89
8286,377,29/10/2021,8266.45
8287,573,28/5/2021,5357.68
8288,29,25/11/2021,2982.76
8289,255,27/4/2022,8707.64
8290,351,27/11/2022,2401.12
8291,610,26/4/2022,5145.8
8292,474,1/1/2021,2180.23
8293,902,13/1/2022,7551.88
8294,343,29/9/2021,4797.79
8295,80,21/2/2022,7906.96
8296,445,27/8/2021,6953.03
8297,381,29/9/2021,7154.38
8298,995,13/11/2021,4999.74
8299,931,4/12/2021,7518.76
8300,7,20/10/2021,9372.52
8301,192,12/3/2022,6314.26
8302,584,11/10/2021,6319.01
8303,739,22/6/2022,5566.08
8304,220,21/9/2022,8107.24
8305,97,30/9/2022,642.8
8306,525,10/10/2021,5153.95
8307,897,14/5/2022,5561.55
8308,737,1/8/2022,2720.97
8309,18,7/10/2022,2261.25
8310,596,6/9/2021,1832.92
8311,656,22/10/2021,3394.69
8312,716,23/5/2022,8156.16
8313,815,25/2/2022,6898.88
8314,133,14/1/2021,6741.16
8315,11,28/6/2022,1209.44
8316,514,17/11/2021,3917.1
8317,620,29/7/2022,7204.48
8318,861,21/5/2021,8158.37
8319,418,16/9/2021,4525.64
8320,807,29/1/2021,10802.25
8321,358,6/5/2021,2262.82
8322,694,10/6/2021,3167.99
8323,139,5/10/2021,7085.24
8324,687,8/9/2022,2532.49
8325,759,25/5/2022,13978.28
8326,451,4/12/2022,1491.38
8327,932,15/4/2022,8683.82
8328,551,23/5/2022,5214.82
8329,121,9/5/2021,1767.02
8330,63,5/12/2022,3381.44
8331,458,7/9/2021,6355.54
8332,5,30/3/2021,5127.22
8333,363,3/7/2021,6641.35
8334,669,26/2/2021,4218.44
8335,791,15/7/2022,4525.64
8336,288,19/4/2022,5115.68
8337,777,3/12/2021,845.39
8338,171,22/12/2021,2720.97
8339,659,12/2/2022,4153.64
8340,550,12/11/2021,5441.94
8341,800,4/5/2022,3297.96
8342,454,19/1/2022,2281.6
8343,152,20/7/2022,5015.54
8344,881,27/11/2022,1663.9
8345,646,30/9/2021,4129.91
8346,631,28/10/2021,4153.64
8347,951,14/2/2021,1191.68
8348,390,15/2/2022,9035.23
8349,957,12/10/2022,5851.84
8350,679,10/2/2022,2678.84
8351,189,23/6/2021,5920.66
8352,744,3/4/2021,2336.77
8353,18,3/7/2021,321.4
8354,662,19/2/2021,6342.63
8355,108,19/1/2021,3403.62
8356,815,5/8/2022,5232.21
8357,452,24/7/2021,7421
8358,200,19/4/2021,4047.26
8359,276,22/8/2022,2872.22
8360,855,30/9/2022,3903.48
8361,186,20/8/2021,3157.13
8362,627,24/8/2022,2745.24
8363,212,27/8/2022,6699.92
8364,292,15/4/2022,10624.79
8365,777,27/1/2022,8920.65
8366,334,6/1/2021,2076.82
8367,97,22/5/2022,3844.98
8368,755,26/11/2022,8883.72
8369,566,17/5/2022,12833.22
8370,476,24/5/2021,1209.44
8371,830,14/8/2022,1767.02
8372,541,10/6/2022,2180.23
8373,982,3/4/2021,3871.01
8374,864,4/4/2021,1745.52
8375,38,30/9/2021,7988.03
8376,393,21/8/2021,3297.96
8377,214,11/11/2021,4644.67
8378,158,5/6/2021,9479.56
8379,178,7/10/2021,3702.72
8380,512,17/5/2021,8493.59
8381,259,7/7/2022,3346
8382,90,12/2/2021,2268.62
8383,808,19/1/2022,1191.68
8384,62,10/11/2021,5742.66
8385,637,8/2/2022,8842.05
8386,639,5/7/2021,6397.61
8387,600,19/3/2021,5092.18
8388,811,3/4/2022,7978.16
8389,600,31/10/2022,11995.58
8390,155,29/5/2021,1191.68
8391,197,27/10/2021,2569.46
8392,227,21/5/2021,2720.97
8393,212,10/8/2022,6325.45
8394,827,2/11/2021,4445.33
8395,390,27/5/2022,10231.36
8396,479,21/2/2022,6549.28
8397,442,25/12/2022,2261.25
8398,958,14/12/2021,3828.15
8399,583,25/6/2021,605.52
8400,613,10/9/2021,2678.84
8401,964,10/8/2022,3051.75
8402,346,16/11/2021,5630.44
8403,893,13/10/2021,7984.69
8404,64,7/1/2022,2383.36
8405,392,8/4/2022,2262.82
8406,444,6/3/2022,5354.45
8407,593,25/9/2022,2745.24
8408,528,21/5/2021,7810.32
8409,709,4/6/2021,5441.94
8410,260,31/10/2021,7092.88
8411,436,27/9/2021,14800.36
8412,23,18/1/2022,6044.64
8413,596,2/6/2021,2076.82
8414,548,21/12/2022,7090.38
8415,436,30/10/2022,6018.93
8416,164,18/6/2022,2982.76
8417,612,7/2/2021,6121.08
8418,681,21/6/2022,6951.17
8419,890,12/12/2021,5744.7
8420,882,18/12/2022,4525.64
8421,606,4/10/2021,831.95
8422,972,5/9/2021,6679.28
8423,682,10/9/2021,1663.9
8424,262,28/9/2021,2745.24
8425,462,7/2/2022,5957.62
8426,874,26/7/2021,8888.55
8427,630,31/1/2021,2261.25
8428,988,3/3/2021,6080.25
8429,420,9/7/2021,6121.08
8430,254,19/12/2022,5072.1
8431,306,17/3/2022,2096.1
8432,547,13/1/2021,2678.84
8433,652,18/12/2022,6132.26
8434,751,31/5/2021,5441.94
8435,973,10/9/2021,3350.76
8436,92,1/12/2022,883.51
8437,372,15/4/2021,9261.16
8438,844,7/3/2021,6121.08
8439,688,20/12/2021,321.4
8440,658,3/6/2022,4742.97
8441,486,11/3/2022,3378.04
8442,670,28/10/2021,5696.24
8443,808,10/3/2022,3157.13
8444,818,27/2/2021,2855.58
8445,137,25/11/2021,5992.34
8446,860,29/7/2022,4211.72
8447,661,20/7/2022,3381.32
8448,770,26/1/2022,1690.78
8449,936,13/10/2021,2569.46
8450,714,4/4/2021,7523.7
8451,21,22/5/2021,2975.51
8452,188,6/8/2022,5844.3
8453,155,10/3/2021,8004.92
8454,178,18/6/2022,5648.08
8455,471,15/5/2021,9525.76
8456,472,3/2/2021,11173.33
8457,193,6/2/2021,6923.2
8458,514,16/2/2022,1140.8
8459,848,18/8/2021,4790.89
8460,228,11/6/2022,883.51
8461,518,23/1/2021,4359.94
8462,865,10/11/2021,4525.64
8463,212,24/10/2022,4219.8
8464,374,16/3/2022,10968.12
8465,171,24/12/2021,10032.27
8466,802,30/5/2021,8390.14
8467,867,6/1/2021,7595.63
8468,462,1/1/2021,2562.74
8469,775,17/7/2022,2281.6
8470,644,15/5/2022,4213.89
8471,289,21/11/2021,7658.72
8472,968,14/10/2021,2180.23
8473,905,31/7/2022,6498.48
8474,369,26/10/2021,8629.62
8475,210,25/12/2022,3665.84
8476,40,27/8/2021,7620.5
8477,222,7/11/2021,3261.46
8478,384,18/2/2021,5490.48
8479,484,4/8/2021,3767.48
8480,998,7/3/2021,2982.76
8481,547,31/7/2021,10665.53
8482,299,19/4/2022,3381.32
8483,807,2/4/2021,2262.82
8484,472,6/4/2021,10621.64
8485,781,28/6/2022,9715.19
8486,481,3/12/2021,2569.46
8487,493,19/7/2021,4253.52
8488,666,24/5/2022,6623.58
8489,821,18/1/2021,5424.08
8490,610,25/4/2022,2076.82
8491,797,25/2/2021,8107.24
8492,581,6/11/2022,6498.12
8493,269,14/11/2022,1140.8
8494,92,2/9/2022,604.72
8495,605,11/8/2021,9103.84
8496,274,4/5/2022,5844.3
8497,225,1/2/2022,4153.64
8498,295,8/5/2022,14787.76
8499,707,19/3/2022,1663.9
8500,951,22/4/2022,4360.46
8501,851,26/4/2022,9267.42
8502,57,1/8/2021,7551.36
8503,211,11/5/2022,4940.09
8504,233,13/12/2021,4436.02
8505,217,12/10/2022,7686.15
8506,209,28/9/2021,6018.93
8507,218,14/7/2022,2180.23
8508,447,17/2/2021,2720.97
8509,388,16/1/2021,6322.43
8510,90,24/3/2022,8194.28
8511,551,11/5/2021,6314.26
8512,857,29/3/2021,642.8
8513,304,21/8/2021,1690.78
8514,100,23/11/2022,8525.02
8515,240,8/4/2022,5345.32
8516,377,13/4/2022,4477.2
8517,610,8/11/2022,642.8
8518,947,13/8/2022,1767.02
8519,332,16/1/2022,883.51
8520,790,7/10/2021,8046.13
8521,574,26/1/2022,3467.73
8522,293,12/6/2021,321.4
8523,478,8/11/2022,7267.74
8524,21,16/9/2022,4360.46
8525,628,10/7/2022,2262.82
8526,911,16/2/2022,5406.01
8527,246,24/9/2022,3870.89
8528,352,30/11/2022,2678.84
8529,230,2/3/2022,6121.08
8530,248,30/3/2021,8107.12
8531,77,11/5/2022,5902.4
8532,742,4/7/2022,8225.22
8533,482,11/10/2021,6997.46
8534,706,29/12/2022,9428.78
8535,545,1/3/2021,3917.6
8536,83,26/6/2021,7930.67
8537,737,23/6/2021,3246.51
8538,777,9/1/2022,3328.92
8539,657,24/2/2022,5993.92
8540,384,4/4/2021,1587.49
8541,434,27/1/2021,8463.26
8542,847,23/6/2022,2383.36
8543,83,17/7/2022,1491.38
8544,50,8/8/2022,9116.3
8545,282,5/3/2021,4475.04
8546,480,25/11/2021,7505.94
8547,463,28/8/2022,845.39
8548,695,3/9/2022,4807.34
8549,112,3/7/2021,5860.7
8550,659,6/1/2021,1886.09
8551,894,18/9/2022,7851.85
8552,736,26/8/2022,5092.18
8553,14,6/12/2021,6095.2
8554,485,15/11/2021,1767.02
8555,558,11/12/2022,2261.25
8556,295,1/11/2022,5679.74
8557,810,19/8/2021,6000.59
8558,660,14/3/2022,4360.46
8559,869,5/2/2021,4844.34
8560,301,28/3/2022,9323.43
8561,932,14/5/2022,8169.32
8562,707,24/5/2022,1140.8
8563,307,21/3/2021,5366.62
8564,29,30/6/2021,15325.26
8565,660,6/1/2021,302.76
8566,982,13/4/2021,1648.98
8567,448,21/2/2021,5342.14
8568,520,21/5/2022,7918.35
8569,111,13/12/2022,4260.12
8570,857,11/12/2021,2533.05
8571,53,16/8/2021,2868.34
8572,93,17/9/2022,2261.31
8573,840,10/7/2022,3828.15
8574,622,7/7/2021,5408.48
8575,231,21/4/2021,1191.68
8576,49,28/4/2022,5306.99
8577,996,22/2/2022,1767.02
8578,132,4/6/2022,1832.92
8579,341,16/5/2021,10485.7
8580,285,23/6/2022,1191.68
8581,607,17/11/2022,7928.92
8582,240,28/9/2022,3297.96
8583,552,2/11/2022,7884.05
8584,184,27/6/2022,8413.51
8585,259,30/11/2021,6923.2
8586,507,13/9/2021,2332.48
8587,923,4/3/2021,1191.68
8588,816,5/5/2021,2960.33
8589,456,30/11/2021,1832.92
8590,356,12/11/2021,9948.44
8591,535,24/9/2021,4522.5
8592,880,19/3/2022,3060.54
8593,943,23/8/2022,3206.87
8594,582,11/9/2021,6668.22
8595,860,1/3/2022,2037.07
8596,35,15/4/2022,4409.14
8597,578,24/1/2021,6314.26
8598,972,8/11/2021,8170.48
8599,378,4/5/2022,4402.38
8600,622,11/6/2022,1186.27
8601,824,8/7/2022,5441.94
8602,865,10/12/2022,1958.55
8603,887,23/4/2021,6909.48
8604,266,3/12/2022,5357.68
8605,628,23/7/2022,2720.97
8606,106,4/7/2022,1191.68
8607,277,25/7/2022,1281.37
8608,219,6/5/2022,5441.94
8609,746,8/5/2021,2865.5
8610,218,6/12/2022,7919.44
8611,524,10/8/2021,8059.94
8612,611,22/3/2021,9510.26
